No.,ms,TR,rtr,cobid,len,data
7839,0.906,R,0,182,08,C0 00 4C 62 32 00 11 01 
7840,6.798,R,0,187,08,C0 00 52 61 3B 00 07 01 
7841,0.328,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7842,1.624,R,0,284,08,32 00 00 00 00 00 01 00 
7843,1.194,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7844,6.629,R,0,281,08,30 00 00 00 00 00 CA 01 
7845,3.162,R,0,704,01,05 
7846,2.451,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
7847,1.973,R,0,286,08,30 00 00 00 00 00 01 00 
7848,2.000,R,0,188,08,C0 00 82 5D 36 00 12 01 
7849,0.288,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7850,5.478,R,0,287,08,2F 00 00 00 00 00 C8 01 
7851,4.494,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7852,0.238,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7853,1.190,R,0,184,08,C0 00 BF 61 41 00 00 01 
7854,3.248,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7855,5.524,R,0,701,01,05 
7856,2.655,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7857,0.672,R,0,182,08,C0 00 4C 62 32 00 11 01 
7858,7.034,R,0,187,08,C0 00 52 61 3B 00 07 01 
7859,0.236,R,0,186,08,C0 00 E5 5D 30 00 06 01 
7860,1.746,R,0,284,08,32 00 00 00 00 00 01 00 
7861,0.930,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7862,6.802,R,0,281,08,30 00 00 00 00 00 CA 01 
7863,4.254,R,0,184,08,C0 00 BF 61 41 00 00 01 
7864,1.296,R,0,183,08,C0 00 19 5E 30 00 0F 01 
7865,1.747,R,0,286,08,30 00 00 00 00 00 01 00 
7866,2.080,R,0,188,08,C0 00 82 5D 36 00 12 01 
7867,0.358,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7868,6.531,R,0,287,08,2F 00 00 00 00 00 C8 01 
7869,3.444,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7870,0.246,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7871,4.368,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7872,8.200,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7873,0.434,R,0,182,08,C0 00 4C 62 30 00 11 01 
7874,7.148,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7875,0.236,R,0,187,08,C0 00 52 61 3B 00 07 01 
7876,1.895,R,0,284,08,32 00 00 00 00 00 01 00 
7877,0.668,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7878,6.972,R,0,281,08,30 00 00 00 00 00 CA 01 
7879,4.352,R,0,184,08,C0 00 C0 61 42 00 00 01 
7880,1.266,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
7881,1.520,R,0,286,08,30 00 00 00 00 00 01 00 
7882,2.156,R,0,188,08,C0 00 82 5D 34 00 12 01 
7883,0.428,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7884,2.894,R,0,703,01,05 
7885,3.828,R,0,287,08,2F 00 00 00 00 00 C8 01 
7886,3.368,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7887,0.262,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7888,4.277,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7889,8.358,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7890,0.242,R,0,182,08,C0 00 4C 62 32 00 11 01 
7891,7.124,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7892,0.326,R,0,187,08,C0 00 52 61 3A 00 07 01 
7893,2.053,R,0,284,08,32 00 00 00 00 00 01 00 
7894,0.392,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7895,7.150,R,0,281,08,30 00 00 00 00 00 CA 01 
7896,4.444,R,0,184,08,C0 00 C0 61 42 00 00 01 
7897,1.240,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
7898,1.292,R,0,286,08,30 00 00 00 00 00 01 00 
7899,2.236,R,0,188,08,C0 00 82 5D 36 00 12 01 
7900,0.492,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7901,6.680,R,0,287,08,2F 00 00 00 00 00 C8 01 
7902,2.374,R,0,70D,01,05 
7903,1.048,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7904,0.266,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7905,4.204,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7906,2.712,R,0,706,01,05 
7907,5.861,R,0,182,08,C0 00 4C 62 32 00 11 01 
7908,0.240,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7909,7.490,R,0,187,08,C0 00 52 61 3B 00 07 01 
7910,0.436,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7911,1.654,R,0,284,08,32 00 00 00 00 00 01 00 
7912,0.248,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7913,7.196,R,0,281,08,30 00 00 00 00 00 CA 01 
7914,4.544,R,0,184,08,C0 00 C0 61 42 00 00 01 
7915,1.214,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
7916,1.063,R,0,286,08,30 00 00 00 00 00 01 00 
7917,2.318,R,0,188,08,C0 00 81 5D 34 00 12 01 
7918,0.562,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7919,6.744,R,0,287,08,2F 00 00 00 00 00 C8 01 
7920,3.256,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7921,0.258,R,0,181,08,C0 00 89 5D 30 00 0C 01 
7922,4.123,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7923,8.360,R,0,182,08,C0 00 4C 62 30 00 11 01 
7924,0.290,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7925,7.670,R,0,707,01,05 
7926,0.340,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7927,1.761,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7928,0.247,R,0,284,08,32 00 00 00 00 00 01 00 
7929,7.248,R,0,281,08,30 00 00 00 00 00 CA 01 
7930,4.626,R,0,184,08,C0 00 C1 61 42 00 00 01 
7931,1.188,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
7932,0.841,R,0,286,08,30 00 00 00 00 00 01 00 
7933,2.392,R,0,188,08,C0 00 7F 5D 36 00 12 01 
7934,0.636,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7935,2.810,R,0,187,08,C0 00 52 61 3A 00 07 01 
7936,4.006,R,0,287,08,2F 00 00 00 00 00 C8 01 
7937,3.452,R,0,181,08,C0 00 8B 5D 2F 00 0C 01 
7938,0.700,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7939,3.341,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7940,8.272,R,0,182,08,C0 00 4C 62 30 00 11 01 
7941,0.524,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7942,7.668,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7943,0.998,R,0,187,08,C0 00 52 61 3A 00 07 01 
7944,0.751,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7945,0.406,R,0,284,08,32 00 00 00 00 00 01 00 
7946,7.262,R,0,281,08,30 00 00 00 00 00 CA 01 
7947,4.720,R,0,184,08,C0 00 C0 61 41 00 00 01 
7948,1.164,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
7949,0.608,R,0,286,08,30 00 00 00 00 00 01 00 
7950,2.474,R,0,188,08,C0 00 81 5D 36 00 12 01 
7951,0.704,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7952,6.888,R,0,287,08,2F 00 00 00 00 00 C8 01 
7953,3.396,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7954,0.684,R,0,705,01,05 
7955,3.393,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7956,0.722,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7957,7.463,R,0,182,08,C0 00 4C 62 30 00 11 01 
7958,0.778,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7959,7.420,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7960,1.224,R,0,187,08,C0 00 52 61 3B 00 07 01 
7961,0.518,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7962,0.672,R,0,284,08,32 00 00 00 00 00 01 00 
7963,7.170,R,0,281,08,30 00 00 00 00 00 CA 01 
7964,4.812,R,0,184,08,C0 00 BF 61 42 00 00 01 
7965,1.138,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
7966,0.382,R,0,286,08,30 00 00 00 00 00 01 00 
7967,2.552,R,0,708,01,05 
7968,1.879,R,0,185,08,C0 00 EA 61 30 00 0F 01 
7969,5.968,R,0,287,08,2F 00 00 00 00 00 C8 01 
7970,1.238,R,0,188,08,C0 00 82 5D 34 00 12 01 
7971,2.100,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7972,0.674,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7973,3.204,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7974,8.086,R,0,182,08,C0 00 4B 62 30 00 11 01 
7975,1.042,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7976,7.174,R,0,186,08,C0 00 E3 5D 30 00 06 01 
7977,1.440,R,0,187,08,C0 00 52 61 3A 00 07 01 
7978,0.288,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7979,0.942,R,0,284,08,32 00 00 00 00 00 01 00 
7980,7.072,R,0,281,08,30 00 00 00 00 00 CA 01 
7981,4.910,R,0,184,08,C0 00 C0 61 42 00 00 01 
7982,1.108,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
7983,0.247,R,0,286,08,30 00 00 00 00 00 01 00 
7984,2.538,R,0,188,08,C0 00 83 5D 36 00 12 01 
7985,1.838,R,0,185,08,C0 00 EA 61 32 00 0F 01 
7986,6.036,R,0,287,08,2F 00 00 00 00 00 C8 01 
7987,3.276,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
7988,0.664,R,0,285,08,CE FF 00 00 F4 FF 01 00 
7989,3.130,R,0,288,08,D7 FF 00 00 00 00 C8 01 
7990,8.000,R,0,702,01,05 
7991,2.364,R,0,283,08,D0 FF 00 00 FD FF 01 00 
7992,5.702,R,0,182,08,C0 00 4B 62 30 00 11 01 
7993,0.280,R,0,186,08,C0 00 E4 5D 30 00 06 01 
7994,1.664,R,0,187,08,C0 00 52 61 3A 00 07 01 
7995,0.243,R,0,282,08,D4 FF 00 00 00 00 CB 01 
7996,1.016,R,0,284,08,32 00 00 00 00 00 01 00 
7997,6.988,R,0,281,08,30 00 00 00 00 00 CA 01 
7998,4.992,R,0,184,08,C0 00 C1 61 41 00 00 01 
7999,1.006,R,0,286,08,30 00 00 00 00 00 01 00 
8000,0.248,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8001,2.464,R,0,188,08,C0 00 82 5D 34 00 12 01 
8002,1.916,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8003,6.103,R,0,287,08,2F 00 00 00 00 00 C8 01 
8004,3.216,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8005,0.656,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8006,3.055,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8007,7.906,R,0,182,08,C0 00 4C 62 32 00 11 01 
8008,2.484,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8009,5.750,R,0,186,08,C0 00 E4 5D 30 00 06 01 
8010,1.709,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8011,0.244,R,0,187,08,C0 00 52 61 3A 00 07 01 
8012,1.239,R,0,284,08,32 00 00 00 00 00 01 00 
8013,6.896,R,0,281,08,30 00 00 00 00 00 CA 01 
8014,5.086,R,0,704,01,05 
8015,0.878,R,0,286,08,30 00 00 00 00 00 01 00 
8016,0.310,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8017,2.478,R,0,188,08,C0 00 81 5D 36 00 12 01 
8018,1.990,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8019,6.170,R,0,287,08,2F 00 00 00 00 00 C8 01 
8020,3.166,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8021,0.640,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8022,2.503,R,0,184,08,C0 00 C2 61 42 00 00 01 
8023,0.482,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8024,6.350,R,0,701,01,05 
8025,1.585,R,0,182,08,C0 00 4C 62 32 00 11 01 
8026,2.727,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8027,5.520,R,0,186,08,C0 00 E4 5D 30 00 06 01 
8028,1.701,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8029,0.418,R,0,187,08,C0 00 52 61 3A 00 07 01 
8030,2.327,R,0,284,08,32 00 00 00 00 00 01 00 
8031,5.802,R,0,281,08,30 00 00 00 00 00 CA 01 
8032,5.180,R,0,184,08,C0 00 C5 61 42 00 00 01 
8033,0.497,R,0,286,08,30 00 00 00 00 00 01 00 
8034,0.546,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8035,2.330,R,0,188,08,C0 00 82 5D 36 00 12 01 
8036,2.054,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8037,6.243,R,0,287,08,2F 00 00 00 00 00 C8 01 
8038,3.100,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8039,0.634,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8040,2.910,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8041,7.726,R,0,182,08,C0 00 4C 62 32 00 11 01 
8042,2.973,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8043,5.280,R,0,186,08,C0 00 E4 5D 30 00 06 01 
8044,1.691,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8045,0.656,R,0,187,08,C0 00 52 61 3A 00 07 01 
8046,2.357,R,0,284,08,32 00 00 00 00 00 01 00 
8047,3.668,R,0,70E,01,05 
8048,2.173,R,0,281,08,30 00 00 00 00 00 CA 01 
8049,5.274,R,0,184,08,C0 00 C5 61 41 00 00 01 
8050,0.246,R,0,286,08,30 00 00 00 00 00 01 00 
8051,0.766,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
8052,2.178,R,0,188,08,C0 00 82 5D 36 00 12 01 
8053,2.132,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8054,3.678,R,0,703,01,05 
8055,2.751,R,0,287,08,2F 00 00 00 00 00 C8 01 
8056,3.042,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8057,0.620,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8058,3.836,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8059,6.636,R,0,182,08,C0 00 4C 62 32 00 11 01 
8060,3.212,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8061,5.052,R,0,186,08,C0 00 E4 5D 32 00 06 01 
8062,1.683,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8063,0.886,R,0,187,08,C0 00 52 61 3A 00 07 01 
8064,2.395,R,0,284,08,32 00 00 00 00 00 01 00 
8065,5.620,R,0,281,08,30 00 00 00 00 00 CA 01 
8066,5.360,R,0,184,08,C0 00 C4 61 42 00 00 01 
8067,0.972,R,0,286,08,30 00 00 00 00 00 01 00 
8068,0.248,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8069,1.800,R,0,188,08,C0 00 82 5D 34 00 12 01 
8070,2.198,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8071,6.381,R,0,287,08,2F 00 00 00 00 00 C8 01 
8072,2.994,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8073,0.600,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8074,3.765,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8075,1.900,R,0,706,01,05 
8076,4.767,R,0,182,08,C0 00 4C 62 32 00 11 01 
8077,3.452,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8078,4.818,R,0,186,08,C0 00 E4 5D 32 00 06 01 
8079,1.675,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8080,1.116,R,0,187,08,C0 00 52 61 3A 00 07 01 
8081,2.429,R,0,284,08,32 00 00 00 00 00 01 00 
8082,5.538,R,0,281,08,30 00 00 00 00 00 CA 01 
8083,5.442,R,0,184,08,C0 00 C3 61 41 00 00 01 
8084,0.715,R,0,286,08,30 00 00 00 00 00 01 00 
8085,0.256,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
8086,1.906,R,0,188,08,C0 00 82 5D 34 00 12 01 
8087,2.238,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8088,6.454,R,0,287,08,2F 00 00 00 00 00 C8 01 
8089,2.938,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8090,0.582,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8091,3.699,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8092,6.454,R,0,182,08,C0 00 4C 62 30 00 11 01 
8093,3.694,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8094,4.584,R,0,186,08,C0 00 E4 5D 30 00 06 01 
8095,1.665,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8096,1.352,R,0,707,01,05 
8097,2.571,R,0,284,08,32 00 00 00 00 00 01 00 
8098,5.456,R,0,281,08,30 00 00 00 00 00 CA 01 
8099,5.532,R,0,184,08,C0 00 C3 61 42 00 00 01 
8100,0.459,R,0,286,08,30 00 00 00 00 00 01 00 
8101,0.484,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8102,2.726,R,0,188,08,C0 00 82 5D 34 00 12 01 
8103,1.338,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8104,2.530,R,0,187,08,C0 00 52 61 3A 00 07 01 
8105,4.000,R,0,287,08,2F 00 00 00 00 00 C8 01 
8106,2.888,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8107,0.558,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8108,3.634,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8109,6.382,R,0,182,08,C0 00 4C 62 32 00 11 01 
8110,3.915,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8111,4.356,R,0,186,08,C0 00 E5 5D 30 00 06 01 
8112,1.671,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8113,1.564,R,0,187,08,C0 00 52 61 3B 00 07 01 
8114,2.493,R,0,284,08,32 00 00 00 00 00 01 00 
8115,5.362,R,0,281,08,30 00 00 00 00 00 CA 01 
8116,5.622,R,0,184,08,C0 00 C2 61 41 00 00 01 
8117,0.247,R,0,286,08,30 00 00 00 00 00 01 00 
8118,0.672,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8119,2.578,R,0,188,08,C0 00 82 5D 36 00 12 01 
8120,1.406,R,0,185,08,C0 00 EA 61 32 00 0F 01 
8121,6.611,R,0,287,08,2F 00 00 00 00 00 C8 01 
8122,2.832,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8123,0.530,R,0,705,01,05 
8124,3.682,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8125,1.428,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8126,5.838,R,0,182,08,C0 00 4B 62 32 00 11 01 
8127,3.182,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8128,4.126,R,0,186,08,C0 00 E4 5D 30 00 06 01 
8129,2.639,R,0,282,08,D4 FF 00 00 00 00 CB 01 
8130,0.824,R,0,187,08,C0 00 52 61 3B 00 07 01 
8131,2.522,R,0,284,08,32 00 00 00 00 00 01 00 
8132,5.280,R,0,281,08,30 00 00 00 00 00 CA 01 
8133,5.644,R,0,286,08,30 00 00 00 00 00 01 00 
8134,0.248,R,0,184,08,C0 00 C1 61 42 00 00 01 
8135,0.702,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
8136,2.426,R,0,708,01,05 
8137,1.593,R,0,185,08,C0 00 EC 61 32 00 0F 01 
8138,6.488,R,0,188,08,C0 00 82 5D 36 00 12 01 
8139,1.188,R,0,287,08,2F 00 00 00 00 00 C8 01 
8140,1.804,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
8141,0.496,R,0,285,08,CE FF 00 00 F4 FF 01 00 
8142,2.252,R,0,750,01,05 
8143,1.360,R,0,288,08,D7 FF 00 00 00 00 C8 01 
8144,7.176,R,0,182,08,C0 00 4B 62 32 00 11 01 
8145,3.418,R,0,283,08,D0 FF 00 00 FD FF 01 00 
8146,3.900,R,0,186,08,C0 00 E4 5D 30 00 06 01 
